22254,"S.U.S. Govt. College, Sunam"
11718,"University College of Nursing, Chuttippara, Pathanamthitta"
13844,"Armed Force Medical College, Pune"
13844,"Armed Force Medical College, Pune"
42156,"Rayat Shikshan Sansthas Bharatratna Dr.Babasaheb Ambedkar Mahavidyalaya Arts, Science & Commerce, Aundhgaon, Pune 7"
48594,B I T SINDRI
33560,St. Xaviers Institute of Education 40 New Marine Lines U S I S Library Mumbai 400 020
29154,"Sandhu Institute of Nursing, Mahalon, Nawanshahr"
29154,"Sandhu Institute of Nursing, Mahalon, Nawanshahr"
33616,Rashtriya Shikshan Sansthas Swami Vivekanand Night College o Arts & Commerce Dombivli Chhatrapati Bhavan Ayare Marg Dattanagar Dombivli East Dist Thane 421 201
18417,GH Raisoni School of Business Management
12567,"SITAPUR SHIKSHA SANSTHAN,"
33951,Jnan Vikas Mandals Mohanlal Raichand Mehta College of Commerce Diwali Maa College of Science Amritlal Raichand Mehta College of Arts Dr. R T Doshi College of Computer Science Plot No. 9 Sector 19 Airoli Navi Mumbai 400 708
50690,"K K WAGH COLLEGE OF AGRICULTURE, NASHIK"
34644,"Krishnai Shikshan Prasarak Mandal's Janvikas Arts College, Bansarola."
18911,"Women's Arts and Commerce College, Nandanvan"
12326,"V.G.M. P.G. COLLEGE, DIBIYAPUR,"
20764,"Gold Field College of Edcuation, Kolar Road,Karahalli Extension, Bangarpet-563114"
36143,"Shri G. S. Institute of Technology & Science, 23,Park Road, Indore - 452003"
53253,"Agricultural Development Trust, Baramatis Sharadabai Pawar College of Education for Women"
9996,"BHARATESH COLLEGE OF COMPUTER APPLICATION, BELGAUM"
22031,"M. V. S. Govt. Degree & P.G College, Mahabubnagar"
26391,Govt. P.G. College Champa
30330,"JMJ College of Nursing, Hyderabad"
30330,"JMJ College of Nursing, Hyderabad"
30330,"JMJ College of Nursing, Hyderabad"
10158,"GOVT FIRST GRADE COLLEGE, SADALGA"
26868,K.S.R.M. College of Engineering
26868,K.S.R.M. College of Engineering
17295,J.B. Law College
11495,"Govt. College, Seema (Rohru) Distt Shimla"
45804,"Dr.HAHNEMANN HOMOEOPATHY MEDICAL COLLEGE & RESEARCH CENTRE (Inst. Code - 206), NAMAKKAL"
14639,Keins College of Education for Women
7948,St. John's College of Physical Education
36506,VIVEKANANDA COLLEGE
23975,DNR College PG Courses
6420,Jesus & Mary College
43616,"St.Stephen's College, Pathanapuram"
38592,"Shri Bhawani Niketan TT College, Jaipur"
27050,Einstein College of Engineering
6361,Deen Dayal Upadhyaya College
43903,DRBCCC HINDU COLLEGE
26019,St. Joseph's Degree & P.G. College
24023,R.R.D.S. GOVT. DEGREE COLLEGE
33706,Sudhagad Education Societys Seth Jamshedji Navarousji Paliwala Commerce College and Arts and Science College Pali Sudhagad Dist Raigad 410 205
11600,"M. E. S. College, Nedumkandam, Chembalam P.O., ldukki- 685 553"
43558,"THE GRADUATE SCHOOL COLLEGE FOR WOMEN, JAMSHEDPUR"
11567,"Assumption College, Changanacherry 686 101"
19112,Mugberia College Gangadhar Mahavidyalaya
14796,"Meston College of Education, (Autonomous)"
21828,Govt. Nagaarjun P.G. Science College
36425,"Muthurangam Govt.Arts College (autonomous),Vellore-632002"
18237,"Lady Amritbai Daga College For Women of Arts,Commerce & Science And Smt. RP College of Home Science and Home Science Technology"
34421,"MSP Mandal's Yeshwantrao Chavan Arts & Commerce College, Ambajogai."
31037,"Dev Samaj College for Women, Firozpur"
17952,"Aditya Engineering College, Aditya Nagar, ADB Raod, Surampalem, PIN-533437(CC-A9)"
35846,"Rajah Serfoji Government College, Thanjavur - 613 005."
8169,"ST. THOMAS COLLEGE, THRISSUR"
26211,"Aditi Vikas Ayurved Nursing Training Centre, Sikar"
23835,D.N.R. (A) COLLEGE
36515,YADAVA COLLEGE
22009,"Govt. Degree & P.G College for Men, Wanaparthy"
21939,"S. V. Govt. Arts & Science Degree & P.G College, Palem"
24750,"DRW College PG College, Gudur"
20792,"AES National College, Gowribidanur-561208"
13536,"K. N. Govt. P.G. College, Gyanpur, Sant Ravidas Nagar, Bhadohi"
20910,"T. John College, No.80/1, Gottigere Post, Bannergatta Road, Bangalore-83"
35798,"D.G. Government Arts College for Women, Mayiladuthurai - 609 001."
27882,"SGAD College of Education, Khadoor Shahib, Distt-Tarn Taran"
16281,Saveetha Medical College
16285,Saveetha Dental College
36376,"D.K.M. College for Women,(autonomous )Sainathapuram-632 001"
36475,Sanwal Dass Sadan Lal Khanna Girls Degree College
22358,"Govt.Mata Sabari Naveen Girls College, Bilaspur"
27447,"Singareni Collieries Womens Degree College, Kothagudem"
21172,"Sri Krishna Degree College, #2(P), ITI Colony, Katraguppa Mian Road, BSK 3rd Stage, Bangalore -85,"
19711,Jagruti Institute of Engineering & Technology
36553,S.B.K. COLLEGE
25990,St. Francis College for Women
24160,"Government Degree College, Narsipatnam"
33819,Gokhale Education Societys Arts & Commerce College Jawhar Dist Thane
33819,Gokhale Education Societys Arts & Commerce College Jawhar Dist Thane
34447,Chistiya College of Arts
53092,SURYA NURSING COLLEGE
14922,A.S. College of Education
20853,"Acharya Patashala College of Arts and Science, N.R. colony, Bangalore-19"
26302,Sri Ramakrishna Degree College (Autonomous)
26334,"Sri Ramakrishna PG College, Nandyal"
31036,"Rayat Bahra College of Education, Hoshiarpur"
29130,"Adarsh College of Nursing, Village ChontKheri PatialaSamana Road, Patiala"
29130,"Adarsh College of Nursing, Village ChontKheri PatialaSamana Road, Patiala"
29130,"Adarsh College of Nursing, Village ChontKheri PatialaSamana Road, Patiala"
29130,"Adarsh College of Nursing, Village ChontKheri PatialaSamana Road, Patiala"
43647,"VTM NSS College, Dhanuvachapuram"
41130,Sree Narayana Guru College
49018,"REGIONAL INSTITUTE OF OPHTHALMOLOGY AND GOVT. OPHTHALMIC HOSPITAL, (MMC) EGMORE (Inst. Code - 416), CHENNAI"
9767,"Rural Medical College, Loni"
16535,Velammal Engineering College
16535,Velammal Engineering College
6422,Amar Jyoti Institute of Physiotheraphy
6422,Amar Jyoti Institute of Physiotheraphy
21121,"S.L.N College of Arts and Commerce, Fort Road, Bangalore-2"
28619,MANGALMAY INSTITUTE OF MGMT & TECHNOLOGY KNOWLEDGE PARK II GREATER NOIDA
25863,Govt. City College
24147,V.K.V.Govt.Degree College
9768,"College of Nursing, Loni"
17343,Jagiroad College
43608,"Christian College, Cengannur"
11582,"St. Teresa's College, Ernakulam - 682 011"
20644,"United Mission Degree College, Mission Road, Bangalore-27"
21115,"St.Josephs College of Commerce, # 5031, Museum Road, Banglore 25. (Autonomous)"
11935,Sonarpur Mahavidyalaya
10734,Budha College of Education
35899,"A.V.V.M. Sri Pushpam College, Poondi - 613 503."
14409,R.D.B. College of Education
30469,"Mother Theresa College of B.Sc Nursing, Hyderabad"
13968,"MAEER MITs MIMER Medical College, Talegaon-Dabhade, Tal. Maval, Pune"
39869,"R.P.GIRLS COLLEGE, BHINDER"
17182,Pragjyotish College
10677,Shree Sat Guru Dev College of Education for Girls
49020,"THE MADRAS MEDICAL MISSION, (Inst. Code - 415), CHENNAI"
11596,"Mar Athanasius College of Egineering, Kothamangalam, Ernakulam -686 666"
14668,Chellammal College of Education
41593,"College of Engineering Pune, Wellesely Road, Shivajinagar, Pune - 411 005."
8155,"GOVT. COLLEGE, MALAPPURAM"
8283,"MES ENGINEERING COLLEGE, KUTTIPPURAM"
8283,"MES ENGINEERING COLLEGE, KUTTIPPURAM"
8283,"MES ENGINEERING COLLEGE, KUTTIPPURAM"
8283,"MES ENGINEERING COLLEGE, KUTTIPPURAM"
8283,"MES ENGINEERING COLLEGE, KUTTIPPURAM"
8283,"MES ENGINEERING COLLEGE, KUTTIPPURAM"
34089,Dr Datar Science Dr Behere Arts and Shri Pilukaka Joshi Commerce College S K Patil Nagar Chiplun Tal Chiplun Dist Ratnagiri 415 605
35778,"Aiman College of Arts & Science for Women, K. Sathanur , Tiruchirappalli - 620 021."
17805,"P.J.N.M. Arts College, Birur."
43239,"Padmashree Dr. D. Y. Patil College of Physiotherapy, Pune"
36513,THIAGARAJAR COLLEGE
24615,"D.B.S. P.G College, Dehradun"
17513,"Sharada Vilas Teachers College, Krishnamurtypuram."
16674,VCSG College of Horticulture
45330,"TUFUNGANJ MAHAVIDYALAYA, COOCHBEHAR"
7242,"Kasturba Medical College, Manipal"
26108,"Bharathiya Vidya Bhavans Vivekananda College of Science, Humanities & Commerce"
47201,"SAROJ LAL MAHROTRA GLOBAL NURSING COLLEGE, SIROHI"
54182,"KITES DEGREE COLLEGE, ATCHUTHAPURAM (CODE 375)"
19706,Institute of Aeronautical Engineering
24889,GOVERNMENT DEGREE COLLEGE Narasanna Peta
16996,"Govt. First Grade College, Bettampady"
7320,"Netaji Subhashschandra Bose College, Vazirabad, Nanded"
18926,"Datta Meghe Institute of Engineering, technology and Research, Sawangi meghe"
18926,"Datta Meghe Institute of Engineering, technology and Research, Sawangi meghe"
18926,"Datta Meghe Institute of Engineering, technology and Research, Sawangi meghe"
18926,"Datta Meghe Institute of Engineering, technology and Research, Sawangi meghe"
12503,"R.S.G.U. COLLEGE, PUKHRAYAN,"
6525,Dr. S.R.K. Govt. Arts College
7271,"College of Physical Education, New Bridge, Kautha, Nanded"
42178,"Sangamner Nagarpalika Arts, D.J.Malpani Commerce and B.N.Sarda Science College, Sangamner, Dist.Ahmednagar"
26402,Nehru College
8207,"NSS COLLEGE, MANJERI"
11702,"Sree Sankara College, Kalady 683 574"
30038,"Vignan Institute of Technology and Management (VITAM), Brahmapur"
11872,Shyamaprasad College
7975,"KKTM GOVT. COLLEGE, PULLUT"
43654,"All Saints' College, Thiruvananthapuram"
20797,"The East Point College of Higher Education, No.147, Bidarahalli, Virgonagar Post, Bangalore -49"
17238,Raha College
27168,K.B.N. COLLEGE
18822,"Purushottam Thote College of Social Work, Narsala Road"
33805,Atharva Educational Trust Atharva Institute of Management Studies Malad Marve Road Malvani Malad Mumbai 400 095
33231,"SRI VENKATESHWARA DEGREE COLLEGE, SURYAPET"
41072,Park's College
13787,"Dept of Occupational Therapy, Seth G.S.Medical College, Mumbai"
33316,BRSM College of Agricultural Engineering and Technology
39063,"Shri Kanhaiya Lal College of Teacher's Edu., Dhaulpur"
42144,"Kalwan Education Societys Arts, Commerce & Science College, Kalwan, Dist.Nashik 423501"
42086,"N.D.M.V.P.Samajs Arts,Science & Commerce College, CIDCO,Nashik 422009"
30849,National Institute of Hydrography
30849,National Institute of Hydrography
15322,"J.L.N DEGREE COLLEGE,ETAH"
41189,"Scott Christian College, Nagercoil - 629 003"
35433,"College of Ayurved, Pune"
11424,"Govt. College, Dhaliara, Distt Kangra"
19720,ACE Engineering college
8351,"Sanjay Gandhi Institute of Dairy Technology, Patna"
35341,"Govt. Mahatama Gandhi College, Itarsi, Hoshangabad"
32734,Y.A. Govt. College for Women
10141,"G I B ARTS/SCIE/COMM COLLEGE, NIPPANI"
17284,Haji Anfor Ali College
13133,"Eminent T.T. Girls College, Diggi Malpura"
9614,"M.A.Rameshwar Lata Sanskrit College, Darbhanga"
10719,S.D. Institute of Education for Girls
15058,St. Xavier's College
26777,"Vickram College of Engineering, Madurai Sivagangai Road, Enathi"
19349,Symbiosis Institute of Management Studies
10661,"Kumari Vidyavati Anand D.A.V. College for Women, Karnal."
36545,H.K.R.H.COLLEGE
22546,VEERANGNA MAHARANI LAXMIBAI GOVT. GIRLS DEGREE COLLEGE
45071,"Symbiosis Center for Management Studies, NOIDA"
43671,"University College, Thiruvananthapuram"
51719,"Symbiosis Institute of Business Management, Hyderabad"
10675,SJS International College of Education
26860,"St Jones of Engineering College & Technology, Yemmiganur"
34473,"Kholeshwar Mahavidyalaya Arts & Commerce, Ambajogai."
29433,"Sri Guru Gobind Singh College, Sector-26"
19340,"Symbiosis Institute of Media & Communication, Pune"
10117,"GOVT.COLLEGE OF TEACHERS EDUCATION, BELGAUM"
12657,"KANPUR VIDYA MANDIR P.G. COLLEGE, SWAROOP NAGAR,"
40940,"Kesinga Mahavidyalaya,Kesinga"
29034,"1- D.P. B.S. Degree college Anoopshahr, (Bulandshahr) Mob.No.9897671410 Ph.No.05734-275450"
34056,Dapoli Education Societys Dapoli Urban Bank Senior Science College Dapoli Dist Ratnagiri 415 712
29269,"Khalsa College,Gardhiwala"
18959,"Sindhu College, Panchpavli Road"
27686,"Ushodaya Degree College, Bangarupalem"
41431,"Deccan Education Societys Fergusson College, (Arts, Science), Pune"
10138,"MMS ARTS & COMMERCE COLLEGE, KHANAPUR"
9999,"MES'S ARTS/COMM COLLEGE, MUDALAGI"
25322,V.S.R. GOVT. DEGREE & PG COLLEGE
13380,"Govt. Mahavidyalaya, Bilaspur"
23956,S.K.B.R.Degree College
41348,"People Education Societys Dr. Ambedkar College of Arts & Commerce,Yerwada, Pune 6."
28966,"M.M.H. College, Ghaziabad Mob. No.9811406167, 0120-2861414"
34174,Guru Nanak Khalsa College of Arts Science & Commerce Kings Circle Matunga Mumbai 400 019
51493,LATE RAMCHANDRA DADA DHAS SENIOR COLLEGE
43128,"Ramakrishna Mahavidyalaya , Darapur, Tq- Daryapur"
18349,"PWS Arts Commerce College, Indora"
9622,"Sidheswari Laxminath Sanskrit.College,Gajahara"
43669,"NSS College, Pandalam"
17303,Bapujee College
8024,"S.N. COLLEGE, NATTIKA"
34393,"Shrisrishna Shikshan Sanstha's Shrikrishna Mahavidyalaya, Gunjoti,"
36239,"""Madhav Institute of Technology and Science, Gole ka Mandir, P.O. Residency, Gwalior-474005"""
43688,"St.Joseph's College for Women, Alappuzha"
34205,Kalyan Wholesale Merchants Education Societys Laxmen Devram Sonavane College of Arts & Commerce At Kalyan Dist Thane
11528,"Govt. College Sanjauli, Shimla (Centre of Excellence)"
7999,"VIDYA ACADEMY OF SCIENCE & TECHNOLOGY, PUNNUKARA"
17588,"Sri H.D Devegowda Government First Grade College,Paduvalahippe"
7449,"Dayanand Commerce College, Latur"
40631,"Rastra Udai T.T. College, Bikaner"
17330,Goreswar College
17237,Kokrajhar Govt. College
30916,"Government Degree College for Men, Anantapur"
8282,"GOVT. COLLEGE, CHITTUR"
47143,"S M S COLLEGE OF NURSING, JHALAWAR"
43711,"Bishop Moore College, Mavelikkara, Alappuzha"
43124,"Shri Radhakisan Lakshminarayan Toshniwal Science College, Akola."
21408,"Govt. College for Women Nawakadal, Srinagar"
34577,"Smt. Kesharbai Sonajirao Kshirsagar Alias Kaku Arts,Science & Commerce College"
24061,S.V.S.S. ARTS & SCIENCE COLLEGE
14704,Sri Raaja Raajan College of Education for Women
7615,"Sharad Chandra Arts, Commerce & Science College, Naigaon"
8140,"SREE NARAYANA GURU COLLEGE, CHELANNUR"
40862,Rourkela Municipal College
8763,R.N.A.R. College
32855,Jagan Institute of Management Studies (Rohini)
32855,Jagan Institute of Management Studies (Rohini)
8275,"SREE NEELAKANDA GOVT. SANSKRIT COLLEGE, PATTAMBI"
28507,Maulana Azad Institute of Dental Sciences
38430,"Tagore Shikshak PRashikshan Sansthan, Sikar"
25938,"University College for Women, Koti"
26794,"Thiagarajar College of Engineering, Madurai"
30996,"S.D.G.S. Degree College, Hindupur"
43041,"Mahatama Fule Arts, Commerce &Sitaramji Chaudhari Science College, Warud."
44878,"MGM Institute's University Department of Biomedical Sciences, Navi Mumbai"
35824,"Sengamala Thayaar Educational Trust Women's College, Mannargudi - 614 001."
18570,"Late Sri KZS Science College, Kalmeshwar"
17456,"Sri Adichunchanagiri First Grade College ,Chennarayapatna"
34016,Konkan Unnati Mitra Mandals Vasantrao Naik College of Arts & Commerce Mhasala 402 105 Dist Raigad
22586,"DAYANAND VEDIC COLLEGE, ORAI"
40469,East West College of Pharmacy
17650,"S.M. College, Bhagalpur"
10754,G.D.R. College of Education
8752,B.R.B. College
36505,KODAIKANAL CHRISTIAN COLLEGE
33722,Vidya Vikas Education Societys Vikas Night College of Arts Science and Commerce Kannamwar Nagar 2 Vikhroli E Mumbai 400 083
24682,"Petrisian College of Education, St. Joseph Academy, 34 Rajpur Road, Dehradun"
41928,"Gokhale Education Societys College of Education,Sangamner,Dist.Ahmednagar 422605"
53151,MAHAMAYA RAJKIYA ALLOPATHIC MEDICAL COLLEGE
45609,"SRI SANTHOSI COLLEGE OF NURSING (Inst. Code - 295), KANCHEEPURAM"
41926,"Vidya Pratishthans Arts, Commerce & Science College, M.I.D.C.Baramati, Pune 413100"
34626,"Nirmal Education Trust's Arts, science & commerce Badnapur"
33853,Burhani College of Commerce & Arts Nesbit Road Opp.St.Marys High School Mumbai 400 010
41409,"Karve Insititute of Social Service, Hillside, Karvenagar, Pune 411052"
20805,"SJRC Arts, Science and Commerce College, Race Course Rd, Bangalore-09"
50860,SDM COLLEGE OF BUSINESS MANAGEMENT POST GRADUATE CENTRE FOR MANAGEMENT STUDIES AND RESEARCH
8565,"Saraladevi Satishchandra Agarwal, Govt., First Grade College, Bellary"
30424,"Care Nampally College of Nursing, Hyderabad"
30424,"Care Nampally College of Nursing, Hyderabad"
10611,Smt. Indira Devi Education College
24563,"Govt. Degree College, Talwari"
21995,"N. T.R. Govt. Degree & P.G College for (W), Mahabubnagar"
18635,"Smt Binzani Mahila Mahavidyalaya, Mahal, Nagpur"
35805,"A.D.M. College for Women, Nagapattinam - 611 001."
36571,ARUL ANANDAR COLLEGE
38554,"Prasasvi TT College, Dausa"
48115,"COLLEGE OF NURSING, ANANTHAPURI HOSPITALS AND RESEARCH INSTITUTE"
48115,"COLLEGE OF NURSING, ANANTHAPURI HOSPITALS AND RESEARCH INSTITUTE"
48115,"COLLEGE OF NURSING, ANANTHAPURI HOSPITALS AND RESEARCH INSTITUTE"
33861,South Indian Education Scocietys College of Engineering Sector V Nerul Navi Mumbai 400 706
7618,"Mahatma Jyotiba Phule Mahavidyalaya, Mukhed"
10794,Vishva Bharti College of Education
39540,"R.D. Chilika Mahavidyalaya, Chilika, Nuapada, Puri"
41208,"Tirunelveli Dakshina Mara Nadar Sangam College, T.Kallikulam - 627 113, Tirunelveli Dist"
28970,"ACADEMY OF BUSINESS MANAGEMENT ""GYAN STHALI"", HAPUR ROAD, MODINAGAR (GHAZIABAD), Ph. 9837626264, 9639003766, 9411901161"
9372,Moirang College
27025,GURUVAYOOR CAMPUS
49004,"CHENNAI DENTAL RESEARCH FOUNDATIONS (Inst. Code - 566), CHENNAI"
18734,"Nabira College, Katol"
22441,"Gramin College of Education, VPO Jamalpur Sheikhan, Tohana"
25647,N.B. Science Degree College
26347,"K.V.R. PG College for Women, Kurnool"
30570,"Vishnu Dental College, Bheemavaram"
21195,"Govt. First Grade College for Boys, Kolar-563101"
27027,K.J.SOMAIYA CAMPUS
32672,R.V.R. & J.C. College of Engineering
33728,Smt Chandibai Himathmal Mansukhani College Post Box No17 Opp Ulhasnagar Railway Station Ulhasnagar Dist Thane 421 003
9876,"CSB ARTS, MRP SCIENCE AND COMMERCE COLLEGE, RAMDURG"
35867,"Khadir Mohideen College, Adirampattinam - 614 701."
50754,"DADASAHEB MOKASHI COLLEGE OF AGRICULTURE, RAJMACHI"
38396,"Sant Bhagawatidas College, Alwar"
9381,Waikhom Mani Girls' College
41424,"Sinhgad Technical Education Societys Sinhgad Institute of Management, Vadgaon Bk., Off. Sinhgad Road, Pune 411041"
1331,"M S Ramaiah Institute of Technology, BANGALORE"
11601,"Holy Family College of Nursing, Muthalakodam P.O., Thodupuzha,ldukki -685 605"
40812,V.P.College
11697,"Maharaja's College, Ernakulam- 682 011"
28642,"Shahid Mangal Pandey Government Mahila Mahavidyalaya, Meerut Mob. No.9412456314"
53398,"TPS MAHAVIDYALAY COLLEGE, HALENA"
8058,"AL SHIFA COLLEGE OF NURSING, PERINTHALMANNA"
50504,"SATYA COLLEGE OF NURSING, SISARKHAS"
50504,"SATYA COLLEGE OF NURSING, SISARKHAS"
50504,"SATYA COLLEGE OF NURSING, SISARKHAS"
50504,"SATYA COLLEGE OF NURSING, SISARKHAS"
34431,"APS Sansthas Sambhaji Raje College of Library and Information Science, Shivaji Nagar."
43843,"Sree Narayana College,P.O- Thottada"
43758,"St.John's College, Anchal"
38349,"Shri Ganeshi Lal Tiwari TT College, Dhaulpur"
55153,BHAVITHA DEGREE COLLEGE DEVARAKADRA
30494,"Sri Sai College of Nursing, Anantapur"
16330,St. Edmund's College
30033,"Gandhi Institute For Technology (GIFT), Khurda, Bhubaneswar"
23903,Visakha Govt. Degree College for Women
21980,"Noor College of Education, Shadnagar"
1291,"Dr. Ambedkar Institute of Technology, BANGALORE"
16938,"Govt. College, Hebri"
30968,SKU College
28095,D.S. ARYA COLLEGE OF EDUCATION
37036,SNS College of Engineering
21961,"Lahoti Degree College, Kondanagal"
44884,"Mahatma Gandhi Mission's Medical College,Navi Mumbai"
44884,"Mahatma Gandhi Mission's Medical College,Navi Mumbai"
44884,"Mahatma Gandhi Mission's Medical College,Navi Mumbai"
44884,"Mahatma Gandhi Mission's Medical College,Navi Mumbai"
6567,Pondicherry University Campus I
17203,Sapatgram College
33582,Prahladrai Dalmia Lions College of Commerce and Economics Sundar Nagar S V Road Malad West Mumbai 400 064
24007,Shri Vishnu College Of Pharmacy
24007,Shri Vishnu College Of Pharmacy
15357,USHA EDUCATIONAL INSTITUTE FARAH MATHURA
11268,"Govt. College Theog, Distt Shimla"
33373,"Hitkarini Law College, Jabalpur"
39970,V.B.G.S.T.T. COLLEGE
43998,GURU NANAK COLLEGE
29214,"Davindra Memorial College of Nursing, Khemkaran Road, Patti, Distt. Tarn Taran-143416"
45336,"KALIPADA GHOSH TARAI MAHAVIDYALAYA, DARJEELING"
12943,College of Commerce
43991,NATESAN INSTITUTE OF CO-OPERATIVE MANAGEMENT
17653,"Mahadeo Singh College, Bhagalpur"
14394,"St.Christophers College of Education, Autonomous"
35144,"Govt. College, Malviya Hostel Bhopal"
8272,"GOVT. COLLEGE OF TEACHER EDUCATION,"
18543,"Sri Santaji Arts and Science College, Palandur"
34014,K M Agrawal College of Arts Commerce and Science M K High School Building Agra Road Kalyan Dist Thane 421 301
24458,"Gayatri Degree College, Vzm"
36433,"Thevanai Ammal College for Women,(Autonomous),Chennai-Trichy Trunk Road,605 401"
36433,"Thevanai Ammal College for Women,(Autonomous),Chennai-Trichy Trunk Road,605 401"
26373,"College of Agricultural Engineering, Bapatla"
53895,vaibhav computer and management education
6353,Sri Guru Teg Bahadur Khalsa College
8712,C. M. College
53886,Media World Computer Education-8199
43948,NEW COLLEGE
41614,"Jaywant Shikshan Prasarak Mandal's Rajshree Shahu College of Engineering, S.No. 80, Pune Bombay Bypass highway, Thathwade, Pune 411 033"
54770,GOVT. NEHRU P.G. COLLEGE DEORI
15076,"L.N COLLEGE LABHAUA ROAD,NAGLA POPI SHIKOHABAD"
10793,Mahabir College of Education for Women
14811,"Annammal college of Education for women, (Aided)"
55232,SHIV SHAKTI AYURVEDIC MEDICAL AND HOSPITAL
15225,DAU DAYAL MAHILA MAHAVIDYALAYA FIROZABAD
39843,"Balikuda College,Balikuda,Jagatsinghpur"
47189,"RANTHAMBHORE COLLEGE OF NURSING, SAWAIMADHOPUR"
8076,"CKG MEMORIAL GOVT. COLLEGE,PERAMBRA"
36901,Karuna Shikshan Prashikshan Mahavidhyalaya
35234,"Govt. Swami Vivekanand College, Raisen"
44572,"Dr. Annasaheb Shinde College of Agriculture Eng., Rahuri"
36530,SUBBALAKSHMI LAKSHMIPATHI COLLEGE OF SCIENCES
7560,"Shahir Annabhau Sathe Mahavidyalaya, Mukhed"
33996,Vidya Prasarak Mandals Thane Municipal Council Law College Chendani Bunder Road Thane 400 601
47136,"SYMBIOSIS INSTITUTEITUTE OF NURSING, JAIPUR"
47136,"SYMBIOSIS INSTITUTEITUTE OF NURSING, JAIPUR"
47136,"SYMBIOSIS INSTITUTEITUTE OF NURSING, JAIPUR"
47136,"SYMBIOSIS INSTITUTEITUTE OF NURSING, JAIPUR"
35217,"Mansarowar College, Kolar Road, Bhopal"
54134,CRYSTAL COMPUTER ACADEMY
8191,"EMEA ARTS & SCIENCE COLLEGE, KONDOTTY"
10214,Vinayaka Mission's Kirupananda Variyar Engineering College
14820,Annai College of Education
14591,Annai Fathima College of Education
39757,"K.B.College,Baranga,Khurda"
28036,Lala C.B.Aggarwal College
35245,"Govt. Sarojini Naidu Girls College, Shivaji Nagar, Bhopal"
18438,"Kamla Nehru College, Sakkardhara"
38955,"Indian Angels Mahila TT College, Jaipur"
8779,K. S. College
18448,"Sevadal Women's College, Sakkardhara Square"
49017,"MEDINDIA HOSPITALS (Inst. Code - 448), CHENNAI"
43964,MADRAS SCHOOL OF SOCIAL WORK
44804,"College of Agricultural, Saralgaon"
43587,College of food Technology
28200,SUN RISE COLLEGE OF EDUCATION
43911,ANNA ADARSH COLLEGE FOR WOMEN
28240,DARSH COLLEGE OF EDUCATION
51724,"SREE NARAYANA PARAMAHAMSA COLLEGE OF ARTS AND SCIENCE, POONJAR"
24055,College of Pharmaceutical Sciences
17620,"Marwari College, Bhagalpur"
55089,"College Of Agril. Bio-Technology ,Sangulwadi Tal ,Vaibhavwadi"
27019,GANGANATH JHA CAMPUS
54642,Faculty of Fisheries
10817,"Government College, Hisar"
13564,"Sri Baldeo P.G.College Baragaon, Varanasi"
13564,"Sri Baldeo P.G.College Baragaon, Varanasi"
28257,S.P. COLLEGE OF EDUCATION
50683,"COLLEGE OF AGRICULTURAL BIOTECHNOLOGY, MADADGAON"
43019,"Shri Shivaji Arts, Commerce & Science, College, Akola."
24068,CH.V.P.M.R. GOVT. DEGREE COLLEGE
43878,"S.E.S College Sreekandapuram,Kannur"
20945,"Sri Kongadiayappa College, Doddaballapura-561203"
48094,GOVERNMENT COLLEGE OF NURSING
48094,GOVERNMENT COLLEGE OF NURSING
48094,GOVERNMENT COLLEGE OF NURSING
28657,"INSTITUTE OF LAW & ACADEMIC STUDIES F-12, SECTOR-17, KAVINAGAR INDUSTRIAL AREA, GHAZIABAD, Ph. 0120-2703511, 2113093, 9811806855"
30305,Residency College of Education
50755,"KRISHNA COLLEGE OF AGRICULTURE, RETHARE BUDRUK"
28100,GANPATI INSTITUTE OF EDUCATION & TECHNOLOGY
43752,"KNM B.Ed College, Mavila, Thiruvananthapuram"
11730,"Indira Gandhi Co-operative Nursing College, Gandhinagar,Cochin - 682 020"
11730,"Indira Gandhi Co-operative Nursing College, Gandhinagar,Cochin - 682 020"
11730,"Indira Gandhi Co-operative Nursing College, Gandhinagar,Cochin - 682 020"
18707,"Mahatma Gandhi Arts Commerce College, Parseoni"
17464,"Government First Grade College,C R Patna"
41263,"Shirur Shikshan Prasarak Mandal's Chandmal Tarachand Bora Arts, Commerce & Science College, Shirur-Ghodnadi, District - Pune 412210."
28293,KISSAN COLLEGE OF EDUCATION
28440,CH. PARTAP SINGH MEMORIAL COLLEGE OF EDUCATION
42128,"Symboisis Societys College of Arts & Commerce, Senapati Bapat Road, Pune 4"
33856,Mangaon Taluka Education Societys Doshi Vakil Arts College and Goregaon Nagari Sahakari Bank Science & Commerce College At Goregaon Tal Mangaon Dist Raigad 402 103
24879,"GOVERNMENT DEGREE & P.G. COLLEGE,NARASANNAPETA"
18222,"Tirpude Social Work College, Sadar"
28339,"M.K.M.K.M, HODEL"
32908,Ch. Brahm Prakash Ayurved Charak Sansthan
29056,"Pt. DEEN DAYAL UPADHYAYA MGMT COLLEGE 17-THE MALL, MEERUT CANTT"
43822,"SI-MET College of Nursing, Uduma, Kasaragod"
42869,"Shri Shivaji Science and Arts College , Chikhali."
18458,"Jyotiba Physical Education College, Higna Road"
18251,"Arts and Commerce(Eve) College, Chitnavispura, Mahal"
30283,SCNR Govt.Degree College
29054,Government Mahavidyalaya Noida Mob. No.0120-2575115
35716,LORD KRISHANA COLLEGE OF EDUCATION
50749,"S S COLLEGE OF EDUCATION, GOHANA"
